user_id,user_command,gold_sql
user_2,Покажи мои траты на медицина между '2024-03-01' и '2024-03-31',"SELECT * FROM transactions
WHERE user_id = 'user_2' AND type = 'expense' AND category = 'медицина' AND date BETWEEN '2024-03-01' AND '2024-03-31';"
user_1,Покажи мои расходы по категориям за последние 7 дней,"SELECT category, SUM(amount) FROM transactions
WHERE user_id = 'user_1' AND type = 'expense' AND date >= date('now', '-7 days')
GROUP BY category;"
user_4,Покажи мои расходы по категориям за последние 3 дней,"SELECT category, SUM(amount) FROM transactions
WHERE user_id = 'user_4' AND type = 'expense' AND date >= date('now', '-3 days')
GROUP BY category;"
user_2,Удалите мои последние траты на подарок,"DELETE FROM transactions
WHERE user_id = 'user_2' AND type = 'expense' AND category = 'подарок'
AND date = (SELECT MAX(date) FROM transactions WHERE user_id = 'user_2' AND category = 'подарок' AND type = 'expense');"
user_4,Покажи мои расходы по категориям за последние 7 дней,"SELECT category, SUM(amount) FROM transactions
WHERE user_id = 'user_4' AND type = 'expense' AND date >= date('now', '-7 days')
GROUP BY category;"
user_5,Покажи мои траты на продукты между '2024-02-01' и '2024-01-31',"SELECT * FROM transactions
WHERE user_id = 'user_5' AND type = 'expense' AND category = 'продукты' AND date BETWEEN '2024-02-01' AND '2024-01-31';"
user_4,Покажи мои траты на фриланс между '2024-03-01' и '2024-01-31',"SELECT * FROM transactions
WHERE user_id = 'user_4' AND type = 'expense' AND category = 'фриланс' AND date BETWEEN '2024-03-01' AND '2024-01-31';"
user_4,Сколько я потратил на продукты за последние 1 дней?,"SELECT SUM(amount) FROM transactions
WHERE user_id = 'user_4' AND type = 'expense' AND category = 'продукты' AND date >= date('now', '-1 days');"
user_4,Сколько я потратил на подарок за последние 30 дней?,"SELECT SUM(amount) FROM transactions
WHERE user_id = 'user_4' AND type = 'expense' AND category = 'подарок' AND date >= date('now', '-30 days');"
user_3,Сколько я потратил на транспорт за последние 1 дней?,"SELECT SUM(amount) FROM transactions
WHERE user_id = 'user_3' AND type = 'expense' AND category = 'транспорт' AND date >= date('now', '-1 days');"
user_1,Сколько я потратил на зарплата за последние 30 дней?,"SELECT SUM(amount) FROM transactions
WHERE user_id = 'user_1' AND type = 'expense' AND category = 'зарплата' AND date >= date('now', '-30 days');"
user_1,Какова средняя сумма моих трат на фриланс за последние 7 дней?,"SELECT AVG(amount) FROM transactions
WHERE user_id = 'user_1' AND type = 'expense' AND category = 'фриланс' AND date >= date('now', '-7 days');"
user_2,Покажи мои расходы по категориям за последние 3 дней,"SELECT category, SUM(amount) FROM transactions
WHERE user_id = 'user_2' AND type = 'expense' AND date >= date('now', '-3 days')
GROUP BY category;"
user_5,Сколько я потратил на одежда за последние 30 дней?,"SELECT SUM(amount) FROM transactions
WHERE user_id = 'user_5' AND type = 'expense' AND category = 'одежда' AND date >= date('now', '-30 days');"
user_3,Добавь трату 29100 рублей на медицина 1 дней назад,"INSERT INTO transactions (user_id, type, category, amount, date)
VALUES ('user_3', 'expense', 'медицина', 29100, date('now', '-1 day'));"
user_4,Сколько я потратил на зарплата за последние 30 дней?,"SELECT SUM(amount) FROM transactions
WHERE user_id = 'user_4' AND type = 'expense' AND category = 'зарплата' AND date >= date('now', '-30 days');"
user_3,Добавь трату 47357 рублей на медицина 30 дней назад,"INSERT INTO transactions (user_id, type, category, amount, date)
VALUES ('user_3', 'expense', 'медицина', 47357, date('now', '-30 day'));"
user_4,Добавь трату 34726 рублей на зарплата 7 дней назад,"INSERT INTO transactions (user_id, type, category, amount, date)
VALUES ('user_4', 'expense', 'зарплата', 34726, date('now', '-7 day'));"
user_2,Удалите мои последние траты на зарплата,"DELETE FROM transactions
WHERE user_id = 'user_2' AND type = 'expense' AND category = 'зарплата'
AND date = (SELECT MAX(date) FROM transactions WHERE user_id = 'user_2' AND category = 'зарплата' AND type = 'expense');"
user_4,Добавь трату 10082 рублей на одежда 30 дней назад,"INSERT INTO transactions (user_id, type, category, amount, date)
VALUES ('user_4', 'expense', 'одежда', 10082, date('now', '-30 day'));"
user_3,Добавь трату 13515 рублей на развлечения 3 дней назад,"INSERT INTO transactions (user_id, type, category, amount, date)
VALUES ('user_3', 'expense', 'развлечения', 13515, date('now', '-3 day'));"
user_1,Какова средняя сумма моих трат на продукты за последние 1 дней?,"SELECT AVG(amount) FROM transactions
WHERE user_id = 'user_1' AND type = 'expense' AND category = 'продукты' AND date >= date('now', '-1 days');"
user_1,Какова средняя сумма моих трат на развлечения за последние 7 дней?,"SELECT AVG(amount) FROM transactions
WHERE user_id = 'user_1' AND type = 'expense' AND category = 'развлечения' AND date >= date('now', '-7 days');"
user_3,Добавь трату 15528 рублей на развлечения 7 дней назад,"INSERT INTO transactions (user_id, type, category, amount, date)
VALUES ('user_3', 'expense', 'развлечения', 15528, date('now', '-7 day'));"
user_3,Какова средняя сумма моих трат на одежда за последние 1 дней?,"SELECT AVG(amount) FROM transactions
WHERE user_id = 'user_3' AND type = 'expense' AND category = 'одежда' AND date >= date('now', '-1 days');"
user_1,Покажи мои траты на подарок между '2024-03-01' и '2024-01-31',"SELECT * FROM transactions
WHERE user_id = 'user_1' AND type = 'expense' AND category = 'подарок' AND date BETWEEN '2024-03-01' AND '2024-01-31';"
user_2,Покажи мои расходы по категориям за последние 3 дней,"SELECT category, SUM(amount) FROM transactions
WHERE user_id = 'user_2' AND type = 'expense' AND date >= date('now', '-3 days')
GROUP BY category;"
user_4,Добавь трату 85287 рублей на еда 7 дней назад,"INSERT INTO transactions (user_id, type, category, amount, date)
VALUES ('user_4', 'expense', 'еда', 85287, date('now', '-7 day'));"
user_2,Добавь трату 72646 рублей на еда 1 дней назад,"INSERT INTO transactions (user_id, type, category, amount, date)
VALUES ('user_2', 'expense', 'еда', 72646, date('now', '-1 day'));"
user_3,Удалите мои последние траты на подарок,"DELETE FROM transactions
WHERE user_id = 'user_3' AND type = 'expense' AND category = 'подарок'
AND date = (SELECT MAX(date) FROM transactions WHERE user_id = 'user_3' AND category = 'подарок' AND type = 'expense');"
user_1,Сколько я потратил на медицина за последние 30 дней?,"SELECT SUM(amount) FROM transactions
WHERE user_id = 'user_1' AND type = 'expense' AND category = 'медицина' AND date >= date('now', '-30 days');"
user_5,Удалите мои последние траты на медицина,"DELETE FROM transactions
WHERE user_id = 'user_5' AND type = 'expense' AND category = 'медицина'
AND date = (SELECT MAX(date) FROM transactions WHERE user_id = 'user_5' AND category = 'медицина' AND type = 'expense');"
user_3,Сколько я потратил на одежда за последние 7 дней?,"SELECT SUM(amount) FROM transactions
WHERE user_id = 'user_3' AND type = 'expense' AND category = 'одежда' AND date >= date('now', '-7 days');"
user_4,Покажи мои траты на зарплата между '2024-02-01' и '2024-01-31',"SELECT * FROM transactions
WHERE user_id = 'user_4' AND type = 'expense' AND category = 'зарплата' AND date BETWEEN '2024-02-01' AND '2024-01-31';"
user_2,Покажи мои расходы по категориям за последние 3 дней,"SELECT category, SUM(amount) FROM transactions
WHERE user_id = 'user_2' AND type = 'expense' AND date >= date('now', '-3 days')
GROUP BY category;"
user_5,Сколько я потратил на медицина за последние 3 дней?,"SELECT SUM(amount) FROM transactions
WHERE user_id = 'user_5' AND type = 'expense' AND category = 'медицина' AND date >= date('now', '-3 days');"
user_1,Какова средняя сумма моих трат на медицина за последние 30 дней?,"SELECT AVG(amount) FROM transactions
WHERE user_id = 'user_1' AND type = 'expense' AND category = 'медицина' AND date >= date('now', '-30 days');"
